0.03084287	-0.13443092	0.0437891	0.015184949	-0.088362515	0.09516511	-0.10554793	0.01533963	-0.022749484	0.05997436	0.052489158	-0.037034426	0.013852173	0.06722151	0.007857471	-0.0115490705
0.08935012	-0.08483401	0.062082388	0.008373582	-0.02967962	0.09765269	-0.07555763	0.0085509755	-0.052070796	-0.011075066	0.06807793	0.0014372802	-0.032035477	0.09105408	-0.00040420066	-0.030726604
0.06086734	-0.12513697	0.11571408	0.038308427	-0.034686346	0.061035037	-0.046800137	0.0077180653	-0.07438059	0.067186676	0.1040819	-0.018532388	-0.029426472	0.0043274486	0.0613726	-0.10801238
0.022114305	-0.14628921	0.024685765	0.09370046	-0.01056892	0.040840503	-0.00041162767	-0.020917803	-0.018508116	0.02472115	0.119821236	-0.028968697	0.051221315	0.06285738	0.02590909	-0.007828335
0.10739806	-0.048742995	-0.009293226	-0.058842123	-0.03903642	0.08876448	-0.062626384	-0.022185005	-0.037456978	0.0668224	0.002512544	-0.051191125	0.024692137	0.052036416	-0.05579423	-0.02149299
0.040668424	-0.053053416	0.02367037	-0.04846377	-0.07489881	0.064671405	-0.010340749	-0.017530544	-0.011084046	0.037526697	0.08134526	-0.059789665	0.07190599	0.06797464	-0.091536365	-0.062305037
0.01610368	-0.11321561	0.1035711	0.03606397	-0.08703518	0.07798534	-0.03428302	-0.04145717	-0.05486106	0.04066542	0.07400985	-0.024419267	-0.017539814	0.063719265	-0.012135943	-0.07665967
0.08005922	-0.03187069	0.07017611	0.08366531	-0.011507194	0.055537865	0.0088173915	0.060798846	0.05173435	0.088169344	0.00016700632	-0.006993189	-0.023868576	0.06150343	-0.054805234	-0.0027339105
0.082506806	-0.1020968	0.016451757	-0.039207578	-0.07004622	0.07214448	-0.044685334	-0.013925921	-0.014538728	0.031917	0.12791398	-0.031357575	0.113891676	0.10973166	0.03677351	-0.01889499
0.02267708	-0.10340066	0.05240974	0.026852427	0.003077748	0.09167196	-0.018814689	0.019053591	-0.059472796	0.031466633	0.12325631	-0.019246116	-0.0015458261	0.07595441	0.021138264	-0.050850518
0.046135284	-0.09455856	0.11298082	-0.07293443	-0.057452764	0.09574341	-0.020822126	-0.03555146	-0.0029670296	0.039471023	0.0706726	0.0010901458	-0.056919377	0.0595441	0.019924158	-0.031997528
0.037750322	-0.08230742	0.0041507008	-0.046872567	-0.007836468	0.0920708	-0.011710762	-0.023962421	-0.059876144	0.041732296	0.018886734	-0.0819563	0.09392458	0.06525032	-0.011493826	-0.03270441
0.08529126	-0.12323325	0.11285832	0.047657568	0.07003401	0.0528982	-0.017265452	-0.0057678665	-0.003634773	-0.07737411	0.03643221	0.05642988	0.014783505	0.05701294	-0.014933457	-0.0015868502
-0.00765793	-0.1030859	0.13184187	0.022530954	-0.027780449	-0.0001266041	-0.0109974835	0.016703991	-0.010974958	-0.045389067	0.002027702	-0.10899487	-0.06891049	0.022121347	-0.0009008849	0.08943269
0.0021391066	-0.055103328	-0.048665814	-0.00929424	-0.04733374	0.06985244	-0.027187534	-0.028599598	-0.070546344	0.00040278496	0.024483414	0.004563058	-0.056954328	0.062424667	-0.029476538	-0.05526771
0.13101064	-0.038076367	0.093952425	-0.05220248	-0.012669248	0.11383456	-0.056249507	-0.047945812	0.08233696	0.051003166	0.0013383899	0.046650887	-0.0004923106	0.041220237	-0.031669237	0.037988573
0.08834067	-0.051901672	0.11583064	0.00035491594	-0.00070642045	0.09116575	-0.06098192	0.018715097	-0.09953145	0.0059604235	0.11707345	-0.026871106	-3.0142875e-05	0.059760854	-0.035064753	0.019025205
-0.09101498	-0.1197505	0.04235359	-0.014793533	-0.057607055	0.09256041	-0.0824249	-0.025439404	0.03071592	-0.04491196	0.00942026	-0.03166779	0.007583825	0.11830058	0.04876877	0.03820745
-0.002928424	-0.110956505	0.05982488	-0.03512399	-0.006128927	0.11723808	-0.061497495	0.010697367	-0.019905688	-0.0070389346	0.01503459	-0.005506815	0.05459248	0.09134576	0.0066119796	0.010446255
0.09296127	-0.12638775	0.012265556	-0.015621962	0.04803974	-0.041575387	-0.05390155	-0.0351514	-0.025845256	0.015523101	0.12669927	0.01582853	-0.019278789	0.035950515	0.024627708	-0.03611842
0.057418887	-0.052100718	-0.04031334	0.058397368	-0.05530169	-0.051190186	-0.03654703	-0.011185529	0.046293844	-0.022736395	-0.001320844	0.012687021	0.03012964	0.067228995	0.0025341162	-0.07806171
0.06987513	-0.13642663	0.07647267	-0.011061759	-0.05557749	0.09541436	-0.0319836	-0.09653787	0.01239194	0.012440917	-0.018279053	-0.03692836	0.06643314	0.013533703	-0.08010227	0.014041804
0.015056334	-0.022161448	-0.08154977	0.035956174	0.059073657	0.18014121	-0.06917281	-0.077354595	-0.07127726	0.009501046	0.08953185	0.06948841	-0.07563456	0.10479492	-0.010722982	-0.08576055
-0.029822465	-0.017628087	0.03052321	0.10269586	-0.080443524	-0.015032769	-0.0436117	0.0019132702	-0.044074602	-0.08005407	-0.02699244	-0.0059984624	0.014357199	-0.008550984	-0.0152936	-0.023984507
0.04504774	-0.13776974	0.012107432	0.091065206	0.0034531276	0.04788164	-0.014558019	0.09125766	-0.013495972	-0.071549326	0.08563346	0.0070211184	-0.020783896	0.033097897	0.05740147	-0.07126461
0.04554637	-0.08379602	0.030689877	-0.037328027	-0.035043925	0.12672554	0.009958379	0.027935447	0.053094793	-0.008804037	0.0327801	-0.09663893	0.0892853	0.075788245	-0.049422394	-0.10246677
0.09897015	-0.042295877	-0.025647039	0.04748415	-0.007256034	-0.08438147	0.09865396	0.10516373	-0.04575785	0.09132897	-0.0027775404	0.012833254	0.09344145	0.096312955	0.012646601	-0.046501603
0.06657146	-0.12562113	-0.04045374	0.012783982	-0.10241098	0.080637775	-0.054800015	0.08350244	-0.040693972	-0.050191075	0.050378524	0.059589848	0.01687515	0.029807273	-0.015881576	-8.597555e-05
0.023170145	0.012200333	0.0031172156	0.06438237	0.01610136	-0.0064288876	-0.12900458	-0.03847535	0.037900135	-0.05937495	0.1468389	0.008010574	0.10791496	0.049004246	-0.0024192901	0.014788222
-0.024894716	-0.03795708	-0.07796535	-0.07696884	-0.13785486	0.09051782	0.01684431	-0.0014955142	-0.022164429	0.021107456	0.09628505	-0.087841906	0.043361053	-0.025034964	-0.028493382	-0.065238535
0.025555141	-0.118242204	0.008683888	-0.046991903	-0.061032277	0.11212867	-0.004832137	0.06236267	0.023569752	0.030427843	0.015553699	-0.013955214	-0.008871245	0.09338472	-0.025786856	0.046347007
0.02799744	-0.048401028	0.083654635	0.021948716	-0.07622553	0.20684081	-0.0060806805	-0.016566817	-0.002322658	-0.030230103	0.05715217	-0.03633607	0.018085135	0.053989515	0.0030505664	-0.025306914
0.16183324	-0.041031845	-0.007447267	0.11186585	-0.15740219	-0.00019671532	-0.035507817	0.04346819	0.023854475	-0.02804567	-0.056161255	-0.016009867	-0.036625557	0.09757382	0.0114645725	-0.067948945
-0.010258172	-0.15123145	0.059049387	-0.04366432	-0.05188619	-0.0052693277	-0.024418198	-0.04797043	0.0456869	-0.016071856	-0.06054635	-0.051858902	-0.02194345	0.07387878	0.0695803	0.050761286
-0.046356816	-0.012217011	-0.03981556	-0.04551481	-0.00228522	0.037975673	0.025634823	-0.013904498	-0.016999286	-0.010014166	0.013651185	-0.00050345197	-0.03270948	0.10350849	0.027026562	-0.034771174
-0.01423245	-0.031675924	0.0730758	-0.008219813	-0.096014686	0.11452885	-0.012650904	0.04229469	0.01645217	0.04968728	0.073156424	0.03489969	-0.021869626	0.0230642	-0.039937645	-0.014636874
-0.041730106	-0.052291278	0.09442122	0.21167675	0.03197813	-0.0439657	-0.02899231	0.059433453	0.009828923	0.0405036	0.07529154	0.02571411	-0.034125835	-0.024570664	-0.047012605	-0.04145228
0.069247134	-0.025717681	-0.047181576	0.037704848	-0.0480107	0.09696685	0.020580998	0.06575545	-0.048816778	-0.017796533	0.007218445	0.03206104	-0.048036106	-0.027167466	0.05676576	0.017404798
0.03133819	-0.023306506	-0.0039250557	0.085514575	-0.08410453	0.16878685	-0.0076633138	0.02457918	-0.0037726564	0.043896124	0.09937082	-0.049284987	-0.05306594	0.049602337	0.013922468	-0.02699052
-0.0211211	0.04297105	0.11902431	0.028217534	-0.060048394	0.073338814	-0.088642515	0.057598125	-0.009415825	-0.007854292	-0.033743177	0.0024974903	0.016276607	-0.04557936	-0.0049654148	-0.05296192
0.0424887	-0.09786585	0.10178829	0.05949564	-0.08584941	-0.053846437	-0.16496228	0.033379067	0.07870983	0.090493165	-0.0027496493	-0.07371213	-0.07045873	-0.073267624	-0.10386476	-0.024047239
0.014327634	-0.00045015055	0.11203199	0.072729975	-0.06840898	0.00040630662	-0.026600204	-0.028714342	-0.026103796	-0.05950716	-0.007793249	0.060364276	-0.050102815	0.037619162	0.009608382	0.040838327
-0.036687434	-0.13612492	0.06644558	0.0001092866	0.044283036	0.057612572	-0.096888244	-0.02324871	-0.13189977	0.013351619	0.07976305	-0.0017434144	0.0047824304	0.095176354	0.03159141	-0.07395834
0.12108253	-0.028838232	-0.011129543	0.018713854	-0.15835215	0.066839375	-0.020966077	-0.16161606	-0.078894086	-0.049057025	0.01593109	-0.08991351	-0.04885262	0.18108857	-0.088867895	-0.022153717
-0.05273342	-0.056927532	-0.044710428	-0.04093165	-0.048350114	-0.117675595	-0.0104707675	-0.05035058	0.010371474	-0.048316054	-0.036924835	-0.041001234	-0.025125764	0.01975077	-0.110238925	0.04157098
-0.04651333	-0.04774604	-0.02375727	-0.050888166	-0.07173705	0.013360885	-0.08886497	-0.080456324	-0.04576102	0.034272123	-0.013037821	0.04892892	0.004065191	0.06427827	-0.028732393	-0.025531173
-0.01416929	-0.02849923	0.09850138	0.10863292	0.0074667614	0.038715232	-0.026594149	-0.041844323	0.06111379	0.039352518	0.06871521	-0.021113988	0.035168614	-0.07360701	0.011875185	-0.033282403
-0.05160772	0.054603104	0.04444907	0.026324583	0.052073732	0.06643926	-0.08379331	-0.032625057	0.050238952	0.102615654	0.06530832	-0.0811565	-0.013977334	0.036411393	-0.1522952	0.04336167
0.016054727	-0.039217077	-0.02312763	0.044001326	-0.0021381963	0.02427575	-0.02199631	0.0056868037	-0.1655743	0.015430557	0.09631082	0.0752039	0.051287424	0.06341297	-0.022780744	-0.055118177
